creat_time	state	fw	text	likes	views	age
2023-11-18 08:00:05	NRW		"**Hilft die Armlänge Abstand etwa doch nicht, Frau Reker?**

Acht Männer gegen ein Mädchen: Rund zwei Monate ist es her, dass ein Iraker, vier Syrer und drei Türken dreizehnjähriges Mädchen im Kölner Agrippabad sexuell belästigten. Insgesamt sieben Streifenbesatzungen rückten an und stellten die Tatverdächtigen, bevor sie flüchten konnten.

Allein in Köln hat es bis zum 29. September dieses Jahres 368 Polizeieinsätze in Schwimmbädern gegeben. 2022 waren es insgesamt 526 – ein Plus von 54% im Vergleich zu 2015.

Markus Wagner, der diese Daten von der Landesregierung erfragt hat, kommentiert: „In Deutschland ist inzwischen fast jeden Tag Silvesternacht. Henriette Reker, Kölns Oberbürgermeisterin, sollte sich schämen. Das sind auch ihre Grapscher, Pöbler und Randalierer.

Die Lösung ist weder Rekers 'Armlänge Abstand' noch das Respekt-Armbändchen gegen Sex-Attacken. Die Lösung ist AfD-Politik. Harte Strafen, erschwerte Einbürgerungen, Abschiebungen, wann immer rechtlich möglich, und das Wichtigste: Grenzen sichern!“"		1673	292.06820125722226
2023-11-17 17:48:33	NRW		"**Taliban-Minister in Kölner DITIB-Moschee!**

Terrorstaats-Besuch in DITIB-Moschee: Ein Mitglied des Taliban-Regimes sprach am Donnerstag in Köln-Chorweiler. Der stellvertretende Minister, Abdulbari Omar, soll über die Lage in Afghanistan berichtet haben.

„Jetzt muss gehandelt werden!‘“, fordert Enxhi Seli-Zacharias, integrationspolitische Sprecherin der AfD-Fraktion NRW:

„Sämtliche staatliche Verbindungen zu dem türkischen Religionsverein müssen eingestellt und der von DITIB mitgeprägte Islamunterricht sofort ausgesetzt werden. Sämtliche Umstände, die zum Besuch dieser Person führten, sind aufzuklären – selbstverständlich auch mit dem Verfassungsschutz.

Wenn wir zulassen, dass solche Typen hier Vorträge halten, während wir zu tausenden angebliche Ortskräfte aufnehmen, die angeblich vor ihnen geflohen sind, ist Deutschland wirklich am Ende. Aber das lassen wir nicht zu!

Ich sage: Die Frage lautet ab jetzt nicht mehr, warum man DITIB verbieten soll. Sie lautet, warum man das nicht soll!“"		2079	306.2604242738889
2023-11-17 15:00:11	NRW		"**AfD-Anwalt vergleicht: Staatsexamen vs. Bachelor of Laws**

Der Bachelor of Laws polarisiert. Die einen halten ihn für wertlos, die anderen für den Anfang vom Ende der Staatsexamina. Wer hat recht? Dr. Hartmut Beucker (AfD-Fraktion NRW) ist selbst Anwalt und hat die Antwort: Kommt drauf an!

https://youtu.be/E0Dg5OygHh4"		1232	309.06653615
2023-11-17 11:13:04	NRW		"**Wer löscht, wenn's bei der Feuerwehr brennt? AfD-Politik!**

Unsere Feuerwehrleute sind physisch wie psychisch am Limit. Die Antwort der Regierung auf ihren Hilferuf? Ein Schlag ins Gesicht! Markus Wagner (AfD-Fraktion NRW) erklärt, was eine AfD-Regierung für die Feuerwehr tun wird.

https://youtu.be/VK2nQOLpN28"		1414	312.85181482138887
2023-11-17 06:00:07	NRW		"**Schock-Studie: Das ist die Stromrealität nach der Energiewende!**

Wie sieht die Stromversorgung im Jahr 2040 aus, wenn sich die Grünen und ihre Handlanger wie Hendrik Wüst durchsetzen? Die Studie „Zukunft des deutschen Strommarktes“ zerlegt Habeck auf sämtlichen Ebenen:

⚡️ Der Strom ist zweieinhalb mal so teuer wie in 2020
⚡️ Selbst im optimistischen Szenario gewährleisten allein Wind und Sonne die Stromversorgung nicht
⚡️ In fast jeder fünften Jahresstunde muss dennoch überschüssiger „Ökostrom“ entsorgt werden
⚡️ Backup-Kraftwerke laufen nicht „nur einige Stunden des Jahres“ (Habeck), sondern 2,5 Monate im Jahr – mit Wasserstoff kaum denkbar

„Die Energiewende wird scheitern“, sagt Christian Loose (AfD-Fraktion NRW). „Das ist eine physische und mathematische Gewissheit. Die Frage ist nur: Wie viel Unheil wollen wir auf uns, unsere Kinder und unsere Umwelt bringen, bevor wir sie stoppen?“"		1332	318.0676490133333
2023-11-16 16:11:00	NRW		"**In diesen Ländern ist Antisemitismus Staatsräson!**

„Nie wieder“ heißt: Taten statt Worte! Doch von der CDU gibt es bloß Phrasen. Laschet-Schüler Nathanael Liminski (CDU) ist das personifizierte Müsste-Sollte-Könnte.

Markus Wagner (AfD-Fraktion NRW) konfrontiert den Minister der warmen Worte: Wie passt es zur vermeintlichen Solidarität mit Israel, dass Leute aus Ländern importiert werden, in denen Antisemitismus Staatsräson ist?

https://youtu.be/6DLUDYLc8bM"		1233	331.88626089138893
2023-11-16 14:34:08	NRW		"**Großteil der Lehrkräfte macht Erfahrung mit Gewalt an Schulen: AfD fordert wirksame Maßnahmen gegen Verrohung des Schulalltages!**

Laut einer aktuellen Umfrage des Philologenverbandes NRW haben 47 Prozent der befragten Gymnasiallehrer und 76 Prozent der befragten Gesamtschullehrer persönlich Erfahrungen mit Gewalt gemacht.

Während an Gymnasien Beleidigungen, Beschimpfungen und Onlinedelikte überwiegen, wird aus Gesamtschulen besonders von körperlicher Gewalt berichtet. Für einen eklatanten Teil der Lehrerschaft beider Schulformen hat sich das persönliche Sicherheitsgefühl am Schulort deutlich verschlechtert. Viele Lehrer vermissen Unterstützung. Befragt wurden rund 1.500 Lehrkräfte im ganzen Bundesland.

Hierzu erklärt Carlo Clemens, schulpolitischer Sprecher der AfD-Landtagsfraktion:

„Gewalt an Schulen ist noch immer ein Tabuthema. Mit Ausnahme der AfD spricht keine politische Kraft davon, obwohl die Zahlen seit langem eindeutig sind. Allein im letzten Jahr gab es über 24.500 Straftaten mit Tatörtlichkeit Schule in NRW.

Da braucht man sich nicht wundern, wenn der Arbeitsort Schule zunehmend als unattraktiv gilt und Lehrernachwuchs ausbleibt. Der Verrohung des Schulalltages muss entschieden entgegengetreten werden. Straftäter, darunter respektlose Schüler und immer mehr Elternteile, müssen sofort Konsequenzen spüren.

Das Land muss kommunale Schulträger auch mit kurzfristigen, effizienten Sicherheitsmaßnahmen unterstützen, z.B. durch Zuschüsse für Sicherheitsdienste oder Videoüberwachung. Weiterhin fordert die AfD, wie schon vor einem Jahr beantragt (Drucksache 18/1681), einen jährlichen landesweiten Sicherheitsbericht der Schulen, in dem Ursachen schulischer Gewalt, Vandalismus und (Cyber-)Mobbing analysiert, lokalisiert und praktische Handlungsempfehlungen formuliert werden.“"		1242	333.5007061622222
2023-11-16 11:04:42	NRW		"**Leben riskieren, aber Dienstkleidung selbst kaufen müssen?**

Sie riskieren Leib und Leben und schützen die Allgemeinheit vor Straftätern. Justizvollzugsbedienstete verdienen unseren höchsten Respekt. Denn den Respekt des Staates, ihres Arbeitgebers, bekommen sie nicht. Der behandelt sie wie Dreck.

Enxhi Seli-Zacharias (AfD-Fraktion NRW) fordert, was längst überfällig ist!

https://youtu.be/Ce_-CBJTbog"		1244	336.9912624866667
2023-11-16 06:00:08	NRW		"**Unverschämte Äußerungen von gescheiterter Integrationspolitikerin!**

Ausländer einbürgern, Migranten in den öffentlichen Dienst lotsen, „antimuslimischen Rassismus“ anprangern: Als Staatssekretärin für Integration hatte Serap Güler (CDU) viele Herzensthemen – Islamismus bekämpfen zählte nicht wirklich dazu.

Jetzt plötzlich will ausgerechnet Güler „Tabus auf den Prüfstand“ stellen. Um Zuwanderung geht es ihr aber nicht.

Laut Güler müssten wir „über eine Einschränkung der Versammlungsfreiheit, also eines Grundrechtes, nachdenken“.

Markus Wagner: „Wir dürfen das hohe Gut der Versammlungsfreiheit nicht wegen Menschen, die in unserem Land nichts zu suchen haben, einschränken. Was wir einschränken müssen, sind die Zuwanderung und linkes Islamverstehertum. Wir brauchen Abschiebungen, Grenzsicherung, eine starke deutsche Leitkultur und Deutsch-Pflicht auf Demos!

Politiker wie Frau Güler haben uns die Probleme erst eingebrockt. Es ist unverschämt, dass sie sich jetzt so äußert.“"		1419	342.0673744180555
2023-11-15 15:12:56	NRW		"**Politische Taschenspielertricks für Anfänger!**

Was tut man, wenn man selbst schuld ist, aber trotzdem jammern möchte? Sven Tritschler (AfD-Fraktion NRW) führt durch ein Lehrstück von SPD-Gehirnakrobatik.

https://youtu.be/GmWWyRIVLmc"		1360	356.8540419805556
2023-11-15 06:00:06	NRW		"**Achtung: verfolgende Minderheit!**

Was geht hier eigentlich vor sich: Schwarz-Grün (oder besser: Grün-Schwarz) verschärft den Aktionsplan „gegen Homo- und Transfeindlichkeit“ und die lesbische Ministerin für „Gleichstellung“, Josefine Paul (Grüne), baut „Meldestellen für Queerfeindlichkeit“ auf.

„Der LGBTIQ-Lobby ist es gelungen, aus einer verfolgten eine verfolgende Minderheit zu machen“, brachte Enxhi-Seli Zacharias (AfD-Fraktion NRW) das Treiben der Trans-Lobby im Landtag kürzlich auf den Punkt. Warum?

Weil „einige Trans-Vorkämpfer sich an jener Gesellschaft rächen wollen, die sie für sich als ihren eigenen Feind in der eigenen Jugend oder beim eigenen Outing empfunden haben“, vermutet Seli-Zacharias, die diesen Eifer als „Selbstlüge“ entlarvt.

Denn so radikal, wie die Queer-Aktivisten scheinbare Feinde ihrer „Vielfalt“ attackieren, so radikal verharmlosen sie das tatsächliche Problem: importierte Migrantengewalt.

➡️ zur Rede von Enxhi Seli-Zacharias: youtube.com/watch?v=0R_kX2ILGwk"		1447	366.06793181666666
2023-11-14 15:00:12	NRW		"**CO2-Zertifikate sind moderne Ablassbriefe!**

Sobald die Münze im Beutel klingt, die Seele aus dem Fegefeuer springt: Mit solchen Sprüchen verkauften Ablasshändler „Seelenheil“ an (Leicht-)Gläubige. Damals fürchteten sich die Leute vor der Hölle, heute vor dem Klimawandel. Und das Geschäft boomt, wie Christian Loose (AfD-Fraktion NRW) zeigt!

https://youtu.be/XNDV2UxTa-s"		1163	381.0662659783333
2023-11-14 06:00:07	NRW		"**Viel zu spät: CDU-Jugend übernimmt AfD-Forderung nach Deutsch-Pflicht auf Demos!**

Der Vorsitzende der Jungen Union fordert eine Deutsch-Pflicht auf Demons. Als AfD-Fraktion haben wir das schon 2021 beantragt – bevor Islamisten auf unseren Straßen ein Kalifat forderten!

„Wie von uns befürchtet, verhindern Fremdsprachen eine genaue Lagebeurteilung der Polizei und werden als Vermummung politischer Absichten missbraucht“, mahnt Markus Wagner. „Eine Deutsch-Pflicht für Reden und -Transparente ist also immer noch richtig, zumal die Versammlungsfreiheit ohnehin ein Grundrecht nur für Deutsche ist.

Ein Demoverbot für Ausländer, wie es aus Reihen der FDP gefordert wird, wäre aber trotz Rechtslage praktisch kaum durchsetzbar. Passkontrollen gehören an die Grenze, da finden sie aber nicht statt.

Das zeigt, dass Deutsch als gesetzliche Versammlungssprache von weitreichenderen Maßnahmen wie Abschiebungen und Grenzsicherung flankiert werden muss. Die AfD hätte diese Konflikte gar nicht erst auf unsere Straßen geholt.“"		1127	390.0676556561111
2023-11-13 15:53:35	NRW		"**Wieso Abtreibungen keine Pflicht für angehende Ärzte sein sollten!**

Ein reines Ideologie-Projekt: Die Ampel will angehende Ärzte zwingen, entgegen ihrer persönlichen Überzeugungen Abtreibungen vorzunehmen. Wer sich weigert, kann sein Studium nicht abschließen.

Dr. Martin Vincentz, AfD-Fraktionsvorsitzender und selbst Arzt, hat starke Argumente, warum es niemals so weit kommen darf.

https://youtu.be/K0mo-IFZzAQ"		1138	404.1765453561111
2023-11-13 12:23:20	NRW		"**Schwarz-Grün speist Windkraft-Opfer mit Trinkgeld ab!**

Man kann es sich noch so schön reden: Außerhalb der Hochglanz-Werbebroschüren ist die Energiewende vor allem eines: Eine gewaltige Umverteilungsmaschinerie von Arm zu Grün.

Carlo Clemens (AfD-Fraktion NRW) entlarvt anhand der Zahlen das unlautere Geschäftsmodell der Windlobby und zeigt, was das vermeintliche Beteiligungssystem für Anwohner tatsächlich ist: ein schlechter Scherz!

https://youtu.be/zbOj6oz0e0w"		1551	407.6807129702778
2023-11-12 11:00:06	NRW		"**Abgeordnete quatschen, als AfD Bürgerbeteiligung bei Migration fordert!**

Fanatisch stampft Schwarz-Grün neue Migranten-Großunterkünfte aus dem Boden – selbst mitten in kleinen Gemeinden. 

Als Enxhi Seli-Zacharias für die AfD-Fraktion beantragt, die Anwohner endlich systematisch an solchen Entscheidungen zu beteiligen, wird deutlich, welche Rolle der Bürgerwille im Landtag wirklich spielt.

https://www.youtube.com/watch?v=wVB_o9wH7Lc"		1408	433.0679360291666
2023-11-12 09:00:06	NRW		"**Die Politik hat uns in einen Teufelskreis gesteckt!**

Deutschland zahlt Ausländern die gleichen Sozialleistungen wie Deutschen und ist das OECD-Land mit den zweithöchsten Steuern auf Arbeitseinkommen. Frage:

Wer kommt eher zu uns? Qualifizierte oder unqualifizierte Zuwanderer?

„Deutschland befindet sich mit der aktuellen Politik in einem Teufelskreis“, stellt Dr. Martin Vincentz, Vorsitzender der AfD-Fraktion NRW, fest:

„Leistungsträger bezahlen Höchststeuern u. a. zur Unterstützung von Migranten, die nicht arbeiten können oder wollen, was eben solche Migranten weiter anlockt, aber Migranten, die sehr wohl arbeiten könnten und wollen, abschreckt. So befördern wir den Personalmangel und Sozialmissbrauch gleichermaßen.

Aus diesem Teufelskreis können wir aber ausbrechen: etwa indem wir Grundleistungen für Nicht-Deutsche und die teils maßlosen Steuern verringern. Anders ausgedrückt:

Wir haben zu wenig Arbeitsanreize und zu viele Armutsmigrationsanreize. Als AfD-Fraktion wollen wir es genau andersherum.“"		3032	435.06793683333336
2023-11-10 15:01:55	NRW		"**FDP will deutsches Volk aus der Verfassung streichen!**

Vielleicht streichen wir lieber die FDP-Fraktion! Sven Tritschler (AfD-Fraktion NRW) gibt uns alle Gründe dafür.

https://youtu.be/lxNpwtCjxhk"		1425	477.0376598127778
2023-11-29 07:35:43	SN		"Regierung am Ende - Alice Weidel in Höchstform! 💙👏

#Scholz #Habeck #Baerbock #Faeser #Lindner #migration #bürgergeld #Bundesverfassungsgericht #AfDwirkt #AfD #AfDSachsen"	137.0	3789	28.47432749111111
2023-11-27 09:18:49	SN		"Deutsche Mädchen sind leichte Opfer! Martin Sichert

#generationharam #migration"	94.0	1363	74.75599500694445
2023-11-25 19:19:16	SN		"Hammer Rede von Leif-Erik Holm 💪💙

MORGEN Tim Lochner unterstützen zur 👉 OBERBÜRGERMEISTERWAHL PIRNA 26.11.2023 💙"	130.0	1887	112.74849589722224
2023-11-25 12:00:35	SN		"Eine gewitzte und provokante Aktion dreier Abgeordneter der #AfD. Roger Beckamp, Sebastian Münzenmeier und Matthias Helferich sorgten für Aufregung beim politischen Gegner!
Bundestagsabgeordnete der Altparteien fanden vergangene Woche in ihrer Post ein Formular zur Aufnahme von „Flüchtlingen“ in den eigenen Wohnräumen. 
Wer schon laut #WirhabenPlatz skandiert, solle auch mit gutem Beispiel vorangehen!
Der Streich ist geglückt und hat die erwartbaren, hilflosen Reaktionen der satten Establishment-Abgeordeneten hervorgerufen. Hysterisches Gejammer und Rufe nach „Konsequenzen“ für etwas bedrucktes Papier wurden laut. 

Mission erfolgreich! 👍

Quelle: Heimatkurier"	164.0	7551	120.05988569527776
2023-11-25 10:13:43	SN	afddresden	"Unsere heutige Banneraktion vor der Containerunterkunft für Sozialsystem-Migranten am Sachsenplatz in Dresden

Die aktuell in Dresden im Aufbau befindlichen Containerdörfer stehen als Synonym einer seit Jahren extrem feindlichen Politik gegen das eigene Volk. Das Altparteien-Kartell entsorgt gezielt den Wohlstand und die Sicherheit der eigenen Bürger.

Während die Menschen durch eine immense Steuer- und Abgabenlast durch unsere Regierung ausgeraubt werden, Millionen Menschen finanziell nicht um die Runden kommen, verschleudert das Altparteien-Kartell das Geld ihrer Bürger für jeden dahergelaufenen Fremden. 

👉An die CDU- und FDP-Wähler: Auch diese beiden Parteien sind keine Lösung, sondern Teil des Problems.

Einen Kurswechsel gibt es nur mit der #AfD.
Wir haben nächstes Jahr Kommunal- und Landtagswahlen.
Deshalb 2024 AfD wählen!"		1360	121.84099770916666
2023-11-23 07:31:21	SN		"""Schluss damit, es reicht!"" Super Rede von Jörg Urban

Wahlkampfabschluss für Tim Lochner  
👉 OBERBÜRGERMEISTERWAHL PIRNA 26.11.2023 💙💪"	110.0	1822	172.54710967333335
2023-11-21 12:30:43	SN		"Emotionaler Wahlkampfabschluss für Tim Lochner mit Stephan Brandner, MdB, Leif-Erik Holm, Jörg Urban und Jan Zwerg 

👉 OBERBÜRGERMEISTERWAHL PIRNA 26.11.2023 💙💪

#pirna #AfDwirkt #afdsachsen"	133.0	2398	215.55766617583333
2023-11-20 20:07:57	SN	afddresden	"Heute sprach beim Dresdner Montagsprotest der AfD-Europaabgeordnete Maximilian #Krah.

Seine wichtigste Aussage an diesem Abend: **Es gibt nur eine Alternative in unserem Land**. **Alles andere ist Spaltung (und hilft nur den Altparteien).
Recht hat er!**

Einen Kurswechsel gibt es nur mit der AfD.
Wir haben nächstes Jahr Kommunal- und Landtagswahlen.
Deshalb 2024 #AfD wählen!

Folgt uns auf Telegram: https://t.me/afddresden"	141.0	1599	231.9371115186111
2023-11-19 11:50:12	SN		"Der AfD-Bundestagsabgeordnete Thomas Dietz kommt aus dem Erzgebirge und will die aktuelle Episode nicht unkommentiert stehenlassen. Das ZDF-Werk bezeichnet er als „pervertiertes Sammelsurium an Vorurteilen und ideologischer Verblendung“. 

https://reitschuster.de/post/erzgebirgskrimi-zdf-bedient-klischee-des-rechtsradikalen-ostens/"	90.0	2094	264.23294568
2023-11-17 10:17:44	SN		"Suchen Sie sich einen Stuhl, Sie werden ihn brauchen... 

#NancyFaeser #migration #deutschland #AfD #afdsachsen"	120.0	20655	313.7740575925
2023-11-15 12:43:48	SN		"""Einfach ungerecht"" - Bürgergeld ruiniert Deutsche
Tino Chrupalla

#Bürgergeld #migration"	135.0	2917	359.33961396027775
2023-11-15 08:25:53	SN	afddresden	"**ROT-ROT-GRÜN lehnt Unterstützung für Obdachlose ab!**

Gestern stimmten im SBR Altstadt Rot-Rot-Grün gegen einen Antrag der www.obdachlosenhilfe-dresden.de zur Finanzierung einer Weihnachtsfeier für Obdachlose und Bedürftige. Seit Jahren organisiert der Dresdner Verein neben einer ganzjährigen Betreuung auch ein Weihnachtsessen, bisher ausschließlich durch Spenden finanziert.

Rainer Pietrusky (Neuer Hafen e.V.), Chef des Projektes „Chancen für Chancenlose"" (mit Steuergeld gefördert) nannte den Antrag populistisch und deshalb werde er ihn ablehnen. Ein weiterer Vertreter von Rot-Rot-Grün führte aus: Von einer solchen einmaligen Aktion hätten die Obdachlosen ja nichts und es verändert nicht ihr Leben.

Widerwärtiger kann man sich nicht gegenüber bedürftigen Menschen äußern. Es zeigt die ganze Verlogenheit dieser Leute, denen es nur um Ideologie geht.

**👉Werte Wähler von Rot-Rot-Grün: IHR wählt diese Leute. Ihr solltet euch einfach nur schämen.**

Folgt uns auf Telegram: https://t.me/afddresden"	103.0	2320	363.6382259547222
2023-11-14 07:38:40	SN	afddresden	"👉**17.11.2023, Marktplatz Pirna, 18 Uhr
Endspurt im OB-Wahlkampf in Pirna.
Sei dabei!**👍

Am 26.11.2023 wählt Pirna seinen neuen Oberbürgermeister.
**Einen Kurswechsel gibt es nur mit der ****#AfD****.**

Folgt uns auf Telegram: https://t.me/afddresden"	101.0	1787	388.4251715022222
2023-11-14 06:53:01	SN		"Unglaubliche Zustände - ""Beten ist wichtiger als Deutsch lernen!"" 😖 René Springer"	74.0	2464	389.18600575888894
2023-11-13 08:13:16	SN		"""Sie sind schuld, Sie allein!"" - Jan Oliver Zwerg teilt gegen Minister aus 💪"	121.0	2709	411.84850658333335
2023-11-10 12:39:07	SN		Bandenmäßiges Vorgehen einer Gang arabischer Transporterfahrer heute Mittag in Schkeuditz, mehrfache Nötigung, darunter ein quer zu beiden Fahrspuren der B 6 gestellter Transporter, Morddrohungen,Schläge ins Gesicht. Erster Polizeinotruf um 12.00 Uhr, weitere Notrufe um 12.07 Uhr und 12.16 Uhr. Polizei trifft 12.28 in Schkeuditz auf dem Autohof ein. Ein besetzter Polizeiposten ist ungefähr 2 Minuten vom Ort der Taten weg. @PolizeiSachsen #Migranten @SMIsachsen . Man ist in Deutschland am hellichten Tag seines Lebens nicht mehr sicher.  Auf dem Bild einer der Kriminellen, der mir sogar das Telefon entriss und Bilder löschte, allerdings nicht aus dem Papierkorb. Die Überwachungskamera des Aral Autohofes hat sehr gute Videosequenzen die bereits gesichert wurden. #AfD #AfdSachsen #Migrantengewalt #9November Einsendung via X - vielen Dank	84.0	4221	479.4176740880556
2023-11-29 08:08:30	BB	StephanBrandnerMdB	"Noch ein bisschen... & wir sind #stärksteParteiDeutschlands!
#AfD💪"		169	27.927952954444446
2023-11-27 06:06:34	BB		"Warnung vor erneuter krimineller Aktion von Linksextremisten gegen die AfD!


""Die AfD-Spitze warnt in einer Rundmail alle Mitglieder vor einer gefälschten Internetseite, die offenbar von Linksextremisten betrieben wird. Der Urheber ist kein Unbekannter.""

""Derzeit kursiere in der Partei „ein gefälschtes Anschreiben der AfD-Bundesgeschäftsstelle mit gefälschten Kontaktdaten und gefälschten Unterschriften, für das offensichtlich Philipp Ruch vom sogenannten ‘Zentrum für politische Schönheit’ verantwortlich ist“, heißt es einer Mail an AfD-Mitglieder und Förderer der Partei, das der JUNGEN FREIHEIT vorliegt.""


https://jungefreiheit.de/politik/deutschland/2023/davor-warnt-der-afd-bundesvorstand-jetzt-alle-mitglieder/"		370	77.96017623722221
2023-11-26 10:38:48	BB	andreasgalau	"Gestern haben mich die AfD-Kreisverbände Oberhavel und Uckermark in Templin zu ihrem gemeinsamen Direktkandidaten für den Wahlkreis 10 (Amt Gransee und Gemeinden, Boitzenburger Land, Fürstenberg/Havel, Lychen, Templin und Zehdenick) für die Wahl zum Landtag Brandenburg am 22. September 2024 gewählt. Die Versammlung leitete mein Landtagskollege und Vorsitzende der AfD-Uckermark, Felix Teichner.

Ich bedanke mich herzlich für das mir entgegengebrachte Vertrauen. Mein Ziel ist ganz klar, das Direktmandat zu holen und die Interessen der Bürger in meinem Wahlkreis mit starker Stimme im Landtag Brandenburg zu vertreten. Den aktuellen Umfragen zufolge kann die AfD als Sieger aus den Landtagswahlen hervorgehen. Somit könnte die seit 1990 regierende SPD erstmals abgewählt werden. Dies ist eine zusätzliche Motivation für einen engagierten Wahlkampf. 

#heimatliebe #afdwählen #galau"		272	97.42295487111112
2023-11-26 06:54:42	BB	afdkvosl	"⚠️Warnung

https://jungefreiheit.de/politik/deutschland/2023/davor-warnt-der-afd-bundesvorstand-jetzt-alle-mitglieder/"		266	101.15795561861113
2023-11-25 21:58:51	BB	GFroemming	Heute hat mich der Kreisverband Havelland einstimmig als Kandidat für die Landratswahl im nächsten Frühjahr nominiert. Ich bedanke mich für das Vertrauen und freue mich auf die Herausforderung!		276	110.08878969638889
2023-11-22 22:16:07	BB		Volles Haus heute in Brieskow-Finkenheerd beim Stammtisch „Was die AfD erreichen kann …“ mit Rainer Galla. Nächster Treff am 06.12.23 um 18:00 Uhr zum Nikolaus 🎅 Stammtisch. Seidls Bierstuben, Rudolf-Breitscheid-Str. HINGEHEN!!!		461	181.80101279
2023-11-20 08:11:18	BB		Die Liste des Versagens kann um viele weitere Positionen erweitert werden.... Was fällt euch noch so an Irrsinn ein?		518	243.8812915836111
2023-11-19 10:32:52	BB		"+++ Gedenken zum Volkstrauertag +++

Am heutigen Volkstrauertag gedenken wir mit tiefem Respekt und Dankbarkeit den tapferen Männern und Frauen, die in den Wirren der Kriege ihr Leben gelassen haben. Ihre Leiden bleiben unvergessen.

In diesen stillen Momenten des Gedenkens vereinen wir uns als Nation, um die Opfer nicht nur zu betrauern, sondern ihre Erinnerung als Verpflichtung für eine bessere Zukunft zu tragen.

Der Volkstrauertag ist ein Moment der Einkehr und des kollektiven Gedenkens, um gemeinsam die Hoffnung auf eine Welt ohne Krieg und Unrecht zu stärken.

Möge die Regierung ihren aktuellen Kurs revidieren und sich aktiv für den Frieden anstatt für Waffenlieferungen einsetzen. Niemals wieder sollen deutsche Soldaten in fremden Ländern kämpfen müssen!

https://m.facebook.com/story.php?story_fbid=pfbid02gJFcxE5Xmu1CvSwCuggtuLLUSdiVVePibCnwcpmoPSBdVXoPhWmzLRGeFKrwEyBml&id=100044569711782"		520	265.5218480772222
2023-11-19 09:07:26	BB		"+++ AfD-Kundgebung in Fürstenberg +++

Freitag Abend waren wir mit unserer Landesvorsitzenden Birgit Bessin, dem stellvertretenden Landesvorsitzenden Andreas Galau und dem Bundestagsabgeordneten Enrico Komning unter dem Motto „Keine neuen Asylunterkünfte“ in Fürstenberg/Havel. Die erste AfD Veranstaltung in Fürstenberg wurde super angenommen. #Wirsindmehr 💙

Das Boot ist schon lange überfüllt. Die Kommunen und Infrastruktur sind überlastet, die Ausländerkriminalität wächst ins Unermessliche,... ES REICHT!

Auch im Anschluss fanden noch etliche Gespräche statt und neue Mitstreiter konnten gewonnen werden 💪 So muss es weitergehen. Wir sind die Zukunft für unsere Heimat 🇩🇪. Danke an unseren AfD - Kreisverband Oberhavel für Eure Unterstützung 👌

#AfD #Brandenburg #UnserLandZuerst #Heimatliebe #Bessin #Galau #Komning #Deutschland #DieAmpelMussWeg #VollendeDieWende #Abschiebung #GrenzenDicht #HolDirDeinLandZurück"		458	266.9457377944444
2023-11-17 06:40:45	BB		Heute Abend auf nach Fürstenberg!		341	317.39046075861114
2023-11-16 16:07:25	BB	afd_oberhavel	"Der AfD Kreisverband Oberhavel hat am 15. November 2023 in großer Geschlossenheit den ersten Direktkandidaten für die Wahl zum Landtag Brandenburg am 22. September 2024 aufgestellt. 

Heiko Gehring, Fraktions- und Ortsverbandsvorsitzender aus Velten, setzte sich mit einer breiten Mehrheit als Direktkandidat für den Wahlkreis 7 (Hennigsdorf, Velten, Oberkrämer, Kremmen und Löwenberger Land) durch.

Der Veltener hat sich in der Vergangenheit durch sein großes Engagement in der Kommunalpolitik einen guten Ruf erarbeitet. Er hat sich stets für die Belange der Bürger eingesetzt und ihre Anliegen ernst genommen. Die breite Unterstützung bei der gestrigen Wahl zeigt, dass er auch innerhalb des AfD-Kreisverbandes Oberhavel ein großes Vertrauen genießt und seine Arbeit anerkannt wird.

„Ich bedanke mich für das entgegengebrachte Vertrauen und verspreche, mich bestmöglich für die Interessen der Bürger in unserem Wahlkreis einzusetzen. Mit mir wird es keine Errichtung weiterer Asylunterkünfte geben und werden die Frauen und Mädchen endlich wieder ohne Angst abends den Hennigsdorfer Postplatz passieren oder am Veltener Bahnhof entlanggehen können. Ich werde mich zudem dafür einsetzen, dass die Brandenburger wieder in planbaren Lebensverhältnissen in Bezug auf Stromversorgung, Mobilität, Eigentum, Haus und Wohnen leben können,“ so der frisch gekürte AfD-Direktkandidat Heiko Gehring.

Die Versammlung leitete der brandenburgische Landtagsabgeordnete sowie Vorsitzende der AfD-Oberhavel, Andreas Galau. Der AfD-Kreisverband Oberhavel hat in den vergangenen Monaten ein starkes Mitgliederwachstum verzeichnet und gehört mit 220 Mitgliedern zu den größten Kreisverbänden der AfD-Brandenburg.
__________________________

Schon jetzt können Sie unseren Wahlkampf mit einer Spende unterstützen:

Bankkonto:
AfD-Kreisverband Oberhavel
IBAN: DE72 1605 0000 1000 8411 85
BIC: WELADED1PMB

Verwendungszweck: Name, Adresse, ggf. Mitgliedsnummer, „Wahlkampf Landtagswahl“

Paypal:
info@afd-oberhavel.de
_______________________

Jetzt AfD-Mitglied werden:

www.afd.de/mitglied-werden"		336	331.946017185
